char_name,category,subcategory,parent_command,move_name,command,hit_damage,block_damage,fblock_damage,block_type,startup,active,recovery,cancel,hit_advantage,block_advantage,fblock_advantage,properties,notes
Shang Tsung,Special Moves,Special Moves,,Form Stealer,FDB4,,,,,1,,31,,,,,,• Changes Form from Shang Tsung to opponent
Shang Tsung,Special Moves,Special Moves,FDB4,Enhanced Form Stealer,FDB4+EX,,,,,1,,31,,,,,,"• Costs 1 bar of Super Meter
• Changes Form from Shang Tsung to opponent
• Shang Tsung deals increased damage while Morphed"
Shang Tsung,Special Moves,Special Moves,,Perfect Form,FB4,,,,,1,,29,,,,,,• Changes Form from opponent back to Shang Tsung
Shang Tsung,Special Moves,Special Moves,,Kameo Kopy,DF4,,,,,,,,,,,,,• Effect changes depending on opponent's Kameo
Shang Tsung,Special Moves,Special Moves,DF4,Enhanced Kameo Kopy,DF4+EX,,,,,,,,,,,,,"• Costs 1 bar of Super Meter
• Effect changes depending on opponent's Kameo"
Shang Tsung,Special Moves,Young Form DSS,,(Air) Straight Skull,DF1,60.00,17.500,,High,12,,50,,-10,-28,-28,,
Shang Tsung,Special Moves,Young Form DSS,DF1,(Air) Enhanced Straight Skull,DF1+EX,90.00,31.250,,High,12,,50,,-10,-28,-28,,• Costs 1 bar of Super Meter
Shang Tsung,Special Moves,Young Form DSS,,Straight Skull,DF1,60.00,17.500,,High,18,,34,,4,-11,-11,,
Shang Tsung,Special Moves,Young Form DSS,DF1,Enhanced Straight Skull,DF1+EX,60.00,27.500,,Mid,18,,34,,7,-12,-12,,• Costs 1 bar of Super Meter
Shang Tsung,Special Moves,Young Form DSS,,Double Skull,DB1,87.00,31.250,,High,18,,54,,4,-15,-15,,
Shang Tsung,Special Moves,Young Form DSS,DB1,Enhanced Double Skull,DB1+EX,90.00,41.250,,Mid,18,,54,,4,-14,-14,,• Costs 1 bar of Super Meter
Shang Tsung,Special Moves,Young Form DSS,,Triple Skull,DBF1,105.00,43.750,,High,18,,74,,-1,-19,-19,,
Shang Tsung,Special Moves,Young Form DSS,DBF1,Enhanced Triple Skull,DBF1+EX,110.00,53.750,,Mid,18,,74,,4,-12,-12,,• Costs 1 bar of Super Meter
Shang Tsung,Special Moves,Young Form DSS,,Spinning Spikes,DF2,85.57,41.250,,Mid,13,32,36,,39,-17,-17,,
Shang Tsung,Special Moves,Young Form DSS,DF2,Enhanced Spinning Spikes,DF2+EX,109.25,47.500,,Mid,13,32,36,,39,-17,-17,"Armor, Unbreakable","• Costs 1 bar of Super Meter
• Has Armor
• First Hit is Unbreakable in a Kombo"
Shang Tsung,Special Moves,Young Form DSS,,Bed Of Spikes,DB3,60.00,17.500,,Low,8,28,18,,10,-21,-21,,
Shang Tsung,Special Moves,Young Form DSS,DB3,Enhanced Bed Of Spikes,DB3+EX,80.00,20.000,,Low,8,28,2,,21,-5,-5,,• Costs 1 bar of Super Meter
Shang Tsung,Special Moves,Young Form DSS,,Old Morph,D+SS,,,,,1,,20,,,,,,• Changes Forms between Young and Old
Shang Tsung,Special Moves,Young Form DSS,,(Air) Old Morph,D+SS,,,,,,,,,,,,,• Changes Forms between Young and Old
Shang Tsung,Special Moves,Old Form DSS,,(Air) Down Skull,DF1,40.00,15.000,,Mid,11,19,32,,46,-13,-13,,
Shang Tsung,Special Moves,Old Form DSS,DF1,(Air Close) Down Skull,"DF1, Hold B",40.00,15.000,,Mid,11,19,32,,46,-13,-13,,
Shang Tsung,Special Moves,Old Form DSS,DF1,(Air Far) Down Skull,"DF1, Hold F",40.00,15.000,,Mid,11,19,32,,46,-13,-13,,
Shang Tsung,Special Moves,Old Form DSS,DF1,(Air) Enhanced Down Skull,DF1+EX,128.62,48.230,,Mid,11,19,33,,66,-3,-3,,• Costs 1 bar of Super Meter
Shang Tsung,Special Moves,Old Form DSS,,Ground Skull,DF1,40.00,15.000,,Mid,19,,40,,46,-17,-17,,
Shang Tsung,Special Moves,Old Form DSS,,(Close) Ground Skull,DB1,40.00,15.000,,Mid,19,,40,,46,-17,-17,,
Shang Tsung,Special Moves,Old Form DSS,,(Far) Ground Skull,DBF1,40.00,15.000,,Mid,19,,40,,46,-17,-17,,
Shang Tsung,Special Moves,Old Form DSS,DBF1,(Far To Close) Triple Ground Skull,DF1+EX,77.18,28.950,,Mid,19,,51,,85,-28,-28,,• Costs 1 bar of Super Meter
Shang Tsung,Special Moves,Old Form DSS,DBF1,(Close To Far) Triple Ground Skull,DB1+EX,77.18,28.950,,Mid,19,,51,,85,-28,-28,,• Costs 1 bar of Super Meter
Shang Tsung,Special Moves,Old Form DSS,,Vicinity Slash,DF2,80.00,20.000,,Mid,16,4,37,,11,-19,-19,,
Shang Tsung,Special Moves,Old Form DSS,DF2,Enhanced Vicinity Slash,DF2+EX,110.00,23.750,,Mid,16,4,37,,11,-19,-19,"Armor, Unbreakable","• Costs 1 bar of Super Meter
• Has Armor
• Unbreakable in a Kombo"
Shang Tsung,Special Moves,Old Form DSS,,Injection,DB3,90.00,13.750,,Mid,14,3,36,,18,-16,-16,,
Shang Tsung,Special Moves,Old Form DSS,DB3,Enhanced Injection,DB3+EX,62.00,13.750,,Mid,14,3,36,,49,-16,-16,Unbreakable,"• Costs 1 bar of Super Meter
• Shang Tsung deals increased damage while Morphed
• Unbreakable in a Kombo"
Shang Tsung,Special Moves,Old Form DSS,,Young Morph,D+SS,,,,,1,,20,,,,,,• Changes Forms between Young and Old
Shang Tsung,Special Moves,Old Form DSS,,(Air) Young Morph,D+SS,,,,,,,,,,,,,• Changes Forms between Young and Old
Shang Tsung,Special Moves,Fatal Blow,,Bad Medicine,SS+EX,350.00,22.500,,Mid,21,25,49,,17,-32,-42,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Shang Tsung,Finishers,Fatalities,,(Close) Side Effects,"BDD,4",,,,,,,,,,,,,
Shang Tsung,Finishers,Fatalities,"BDD,4",Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Shang Tsung,Finishers,Animality,,(Mid) With A Twissst,FBD3,,,,,,,,,,,,,
Shang Tsung,Finishers,Animality,FBD3,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Shang Tsung,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Sindel,Basic Attacks,Normal Attacks,,Mother Knows Best,1,20.00,3.000,,High,7,2,23,11,19,-3,-3,,
Sindel,Basic Attacks,Normal Attacks,1,Kiss The Ring,"1,1",30.00,4.500,,Mid,14,3,20,25,18,-1,-1,,
Sindel,Basic Attacks,Normal Attacks,1,Splitting Hairs,"1,1,1",70.00,10.500,,Mid,21,2,34,,10,-4,-4,,
Sindel,Basic Attacks,Normal Attacks,,Shear Genius,F+1,85.57,13.500,,High,11,19,35,49,1,-7,-7,,
Sindel,Basic Attacks,Normal Attacks,F+1,Follicular Homicide,"F+1,3",70.00,10.500,,Mid,23,3,48,,11,-9,-19,,
Sindel,Basic Attacks,Normal Attacks,,Royal Pain,D+1,20.00,3.000,,Mid,7,3,22,20,12,-8,-8,,
Sindel,Basic Attacks,Normal Attacks,,Hair-Triggered,2,30.00,4.500,,High,9,2,27,18,11,-7,-7,,
Sindel,Basic Attacks,Normal Attacks,2,Turning Heel,"2,4",50.00,7.500,,Mid,17,2,28,27,12,2,2,,
Sindel,Basic Attacks,Normal Attacks,2,Royal Dismissal,"2,4,4",70.00,10.500,,High,25,2,35,,19,5,-5,,
Sindel,Basic Attacks,Normal Attacks,,Beneath Me,B+2,50.00,7.500,,Mid,14,4,40,25,-3,-17,-17,,• Cancelable into (Air) Special Moves
Sindel,Basic Attacks,Normal Attacks,B+2,Divine Decree,"B+2,3",50.00,7.500,,Overhead,28,6,22,40,58,-6,-6,,
Sindel,Basic Attacks,Normal Attacks,B+2,Off The Top,"B+2,3,2",70.00,10.500,,Mid,18,3,55,,1,-16,-26,,
Sindel,Basic Attacks,Normal Attacks,,Protect The Matriarch,D+2,140.00,21.000,,High,9,4,41,,24,-3,-13,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
Sindel,Basic Attacks,Normal Attacks,,Reign Check,3,50.00,7.500,,High,12,2,33,21,-1,-3,-3,,
Sindel,Basic Attacks,Normal Attacks,3,Split Kick,"3,3",70.00,10.500,,Overhead,15,5,44,,6,-7,-17,,
Sindel,Basic Attacks,Normal Attacks,,Ascending The Throne,B+3,70.00,10.500,,Low,13,7,49,,21,-24,-24,,
Sindel,Basic Attacks,Normal Attacks,,Brush With Death,D+3,20.00,3.000,,Low,12,2,27,26,9,-12,-12,,
Sindel,Basic Attacks,Normal Attacks,,Handstand,4,90.00,13.500,,High,14,2,38,,44,-8,-8,,
Sindel,Basic Attacks,Normal Attacks,,Flippy Flip,F+4,58.50,9.000,,Mid,17,12,23,43,22,-5,-5,,
Sindel,Basic Attacks,Normal Attacks,F+4,Bow Before Me,"F+4,3",50.00,7.500,,Low,39,3,38,,61,-19,-19,,• Cancelable on Hit into Jump
Sindel,Basic Attacks,Normal Attacks,F+4,(Close) Bow Before Me,"F+4,3, Hold B",50.00,,,,9,,71,,-58,,,,• Cancelable on Hit into Jump
Sindel,Basic Attacks,Normal Attacks,F+4,(Far) Bow Before Me,"F+4,3, Hold F",50.00,,,,9,,71,,-58,,,,• Cancelable on Hit into Jump
Sindel,Basic Attacks,Normal Attacks,,Tripping Bangs,B+4,70.00,10.500,,Low,16,3,33,,10,-4,-4,,
Sindel,Basic Attacks,Normal Attacks,,Bend The Knee,D+4,30.00,4.500,,Low,10,3,25,30,15,-6,-6,,
Sindel,Basic Attacks,Aerial Attacks,,Queen's Gambit,U+F+1,50.00,7.500,,Mid,9,3,40,20,3,-25,-25,,
Sindel,Basic Attacks,Aerial Attacks,U+F+1,Front Stroke,"U+F+1,1",52.65,8.550,,Overhead,9,10,33,54,23,-21,-21,,
Sindel,Basic Attacks,Aerial Attacks,U+F+1,House Of Sindel,"U+F+1,1,4",55.50,9.000,,Overhead,12,37,30,78,37,-29,-29,,
Sindel,Basic Attacks,Aerial Attacks,,Voluminous Smack,U+F+2,50.00,7.500,,Mid,11,3,40,19,3,-25,-25,,
Sindel,Basic Attacks,Aerial Attacks,U+F+2,Bodied,"U+F+2,4",28.50,4.270,,Overhead,23,4,39,59,36,-29,-29,,
Sindel,Basic Attacks,Aerial Attacks,U+F+2,Edenian Dip,"U+F+2,4,4",58.50,9.000,,Overhead,16,24,59,48,5,-45,-45,,
Sindel,Basic Attacks,Aerial Attacks,,Purple Panic,U+F+3 or U+F+4,70.00,10.500,,Mid,11,8,40,31,21,-25,-25,,
Sindel,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Sindel,Basic Attacks,Throws,,Mane Squeeze,THROW or 1+3,110.00,,,Throw,10,2,33,,7,,,,
Sindel,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Sindel,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Sindel,Special Moves,Special Moves,,Low Hairball,DB1,60.00,17.500,,Low,26,,,,6,-11,-11,,
Sindel,Special Moves,Special Moves,DB1,Enhanced Low Hairball,DB1+EX,101.00,33.750,,Mid,9,,,,35,-24,-24,,• Costs 1 bar of Super Meter
Sindel,Special Moves,Special Moves,,Hairball,DF1,60.00,17.500,,High,21,,,,6,-12,-12,,
Sindel,Special Moves,Special Moves,DF1,Enhanced Hairball,DF1+EX,90.00,21.250,,High,21,,,,6,-12,-12,Projectile Break,"• Costs 1 bar of Super Meter
• Destroys opponent's projectiles"
Sindel,Special Moves,Special Moves,,(Air) Hairball,DF1,60.00,17.500,,High,17,,,,-4,-22,-22,,
Sindel,Special Moves,Special Moves,DF1,(Air) Enhanced Hairball,DF1+EX,90.00,21.250,,High,17,,,,-4,-22,-22,,"• Costs 1 bar of Super Meter
• Cancelable into (Air) Levitate"
Sindel,Special Moves,Special Moves,,Scream,BF2,50.00,16.250,,Mid,18,8,48,,40,-34,-34,,
Sindel,Special Moves,Special Moves,,(Air) Levitate,DB2,,,,,1,,241,217,,,,,
Sindel,Special Moves,Special Moves,DB2,(Air) Enhanced Levitate,DB2+EX,,,,,1,,233,209,,,,,• Costs 1 bar of Super Meter
Sindel,Special Moves,Special Moves,DB2,(Air) Move,B Or F,,,,,,,,,,,,,
Sindel,Special Moves,Special Moves,DB2,(Air) Levitate Cancel,D,,,,,1,,0,,,,,,
Sindel,Special Moves,Special Moves,,Inspire,DB3,,,,,1,,64,,,,,,• Increases Kameo Meter Regeneration Speed
Sindel,Special Moves,Special Moves,DB3,Enhanced Inspire,DB3+EX,,,,,1,,80,,,,,,"• Costs 1 bar of Super Meter
• Opponent's Kombo Breaker will be Kountered for a duration"
Sindel,Special Moves,Special Moves,,Queen's Kommand,DB4,,,,,1,,53,,,,,,"• Can only hit opponent's Kameo
• Disables opponent's Kameo for a short duration
• Recovers Kameo Meter on Hit"
Sindel,Special Moves,Special Moves,DB4,Enhanced Queen's Kommand,DB4+EX,,,,,1,,53,,,,,,"• Costs 1 bar of Super Meter
• Can only hit opponent's Kameo
• Sindel's Kameo is replaced with the opponent's Kameo for a short duration"
Sindel,Special Moves,Special Moves,,Kartwheel,DF4,70.00,18.750,,Overhead,20,4,26,,54,-25,-25,,
Sindel,Special Moves,Special Moves,DF4,Enhanced Kartwheel,DF4+EX,110.00,23.750,,Overhead,20,4,26,,54,-25,-25,"Armor, Unbreakable","• Costs 1 bar of Super Meter
• Has Armor
• Unbreakable in a Kombo"
Sindel,Special Moves,Fatal Blow,,Snatched,SS+EX,350.00,17.500,,Mid,19,6,68,,17,-33,-43,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Sindel,Finishers,Fatalities,,(Mid) Hair Comes Trouble,"DBD,1",,,,,,,,,,,,,
Sindel,Finishers,Fatalities,"DBD,1",Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Sindel,Finishers,Animality,,(Mid) Terror-antula,BDD4,,,,,,,,,,,,,
Sindel,Finishers,Animality,BDD4,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Sindel,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Smoke,Basic Attacks,Normal Attacks,,Quick Cut,1,20.00,3.000,,High,7,3,21,19,16,-2,-2,,
Smoke,Basic Attacks,Normal Attacks,1,Never Submit,"1,1",30.00,4.500,,Mid,16,3,24,27,9,-5,-5,,
Smoke,Basic Attacks,Normal Attacks,1,No Escape,"1,1,1,4",116.50,18.000,,Low,13,18,38,,30,-9,-9,,
Smoke,Basic Attacks,Normal Attacks,,Deep Stab,F+1,30.00,4.500,,High,10,2,22,21,12,-2,-2,,
Smoke,Basic Attacks,Normal Attacks,F+1,Perfect Pierce,"F+1,2",30.00,4.500,,Mid,20,2,18,32,24,2,2,,
Smoke,Basic Attacks,Normal Attacks,F+1,Missing The Toes,"F+1,2,2,4",116.50,18.000,,Low,19,23,25,,28,-6,-6,,
Smoke,Basic Attacks,Normal Attacks,F+1,Kutting-Room Four,"F+1,2,1+3",70.00,3.000,,High,17,2,34,117,54,-14,-14,,
Smoke,Basic Attacks,Normal Attacks,F+1,Phasing Through,"F+1,2,1+3+B",84.00,,,,,,,,,,,,• Swaps sides
Smoke,Basic Attacks,Normal Attacks,,Low Shank,D+1,20.00,3.000,,Mid,7,2,23,19,12,-8,-8,,
Smoke,Basic Attacks,Normal Attacks,,Straight Fist,2,30.00,4.500,,High,11,2,22,20,10,-2,-2,,
Smoke,Basic Attacks,Normal Attacks,2,Gushing Gash,"2,1",50.00,7.500,,Mid,17,2,28,34,11,-8,-8,,
Smoke,Basic Attacks,Normal Attacks,2,Everywhere,"2,1,2",97.50,7.500,,Mid,19,3,24,22,11,-5,-5,,
Smoke,Basic Attacks,Normal Attacks,,Tele-Stab,B+2,50.00,7.500,,Overhead,28,3,24,37,14,-5,-5,,• Cancelable during Start-Up into (Air) Special Moves
Smoke,Basic Attacks,Normal Attacks,B+2,Smoke Damage,"B+2,3",50.00,7.500,,Low,15,2,35,29,14,-15,-15,,
Smoke,Basic Attacks,Normal Attacks,B+2,Violent Tendencies,"B+2,3,4",70.00,10.500,,Mid,18,3,27,,35,-8,-8,,
Smoke,Basic Attacks,Normal Attacks,,Up In Smoke,D+2,140.00,21.000,,High,8,4,42,,23,-4,-14,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
Smoke,Basic Attacks,Normal Attacks,,Double Strike,3,97.50,15.000,,High,12,14,25,40,8,-6,-6,,
Smoke,Basic Attacks,Normal Attacks,3,Smoke Damage,"3,2",30.00,4.500,,Mid,20,3,25,,53,-6,-6,,• Cancelable on Hit into Jump
Smoke,Basic Attacks,Normal Attacks,,Shin Shatter,F+3,30.00,4.500,,Low,12,2,25,23,9,-5,-5,,
Smoke,Basic Attacks,Normal Attacks,F+3,Tricky Karambit,"F+3,2",50.00,7.500,,Overhead,24,3,23,36,14,-4,-4,,
Smoke,Basic Attacks,Normal Attacks,F+3,Soaring Assassin,"F+3,2,4",70.00,10.500,,Overhead,30,4,36,,44,2,-8,,
Smoke,Basic Attacks,Normal Attacks,,Knee Breaker,D+3,20.00,3.000,,Low,10,2,24,21,12,-9,-9,,
Smoke,Basic Attacks,Normal Attacks,D+3,Inhalation,"D+3,4",20.00,3.000,,Low,16,2,29,30,12,-9,-9,,
Smoke,Basic Attacks,Normal Attacks,,Turning Heel,4,70.00,10.500,,High,15,2,26,27,30,-6,-6,,
Smoke,Basic Attacks,Normal Attacks,,Sweeping Smoke,B+4,70.00,10.500,,Low,11,2,28,,16,2,2,,
Smoke,Basic Attacks,Normal Attacks,,Face Walk,F+4,123.60,19.500,,High,20,17,31,53,22,8,-2,,• Cancelable into (Air) Special Moves
Smoke,Basic Attacks,Normal Attacks,,Gut Buster,D+4,30.00,7.500,,Low,10,2,26,23,15,-6,-6,,
Smoke,Basic Attacks,Aerial Attacks,,Downward Stab,U+F+1,50.00,7.500,,Mid,8,5,39,14,4,-24,-24,,
Smoke,Basic Attacks,Aerial Attacks,U+F+1,Deep Incision,"U+F+1,1",70.00,10.500,,Overhead,10,2,39,44,17,-27,-27,,
Smoke,Basic Attacks,Aerial Attacks,U+F+1,Smoked Out,"U+F+1,1,2",90.00,13.500,,Overhead,15,4,32,,42,-22,-22,,
Smoke,Basic Attacks,Aerial Attacks,,Knuckle Duster,U+F+2,50.00,7.500,,Mid,8,3,39,14,4,-24,-24,,
Smoke,Basic Attacks,Aerial Attacks,U+F+2,Artery Assault,"U+F+2,1",30.00,4.500,,Overhead,12,2,34,41,21,-22,-22,,
Smoke,Basic Attacks,Aerial Attacks,U+F+2,Cutter,"U+F+2,1,1",30.00,4.500,,Overhead,14,4,40,51,19,-30,-30,,
Smoke,Basic Attacks,Aerial Attacks,,Turn and Burn,U+F+3 or U+F+4,70.00,10.500,,Mid,9,6,39,22,22,-24,-24,,
Smoke,Basic Attacks,Aerial Attacks,U+F+3 or U+F+4,Spin Kicks,"U+F+3,4",25.50,3.820,,Mid,12,3,31,39,23,-20,-20,,
Smoke,Basic Attacks,Aerial Attacks,U+F+3 or U+F+4,Airing Out,"U+F+3,4,4",70.00,10.500,,Mid,12,2,37,44,22,-25,-25,,
Smoke,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Smoke,Basic Attacks,Throws,,Assassin's Judgement,THROW or 1+3,110.00,,,Throw,10,2,33,,7,,,,
Smoke,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Smoke,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Smoke,Special Moves,Special Moves,,Shadow Blade,DB1,80.00,,,Unblockable,10,17,24,,11,,,,
Smoke,Special Moves,Special Moves,DB1,Enhanced Shadow Blade,DB1+EX,140.00,,,Unblockable,10,17,24,,20,,,,• Costs 1 bar of Super Meter
Smoke,Special Moves,Special Moves,,Smoke Bomb,DB2,90.00,16.250,,Overhead,9,38,33,,13,-14,-14,,
Smoke,Special Moves,Special Moves,DB2,Enhanced Smoke Bomb,DB2+EX,,,,,9,,41,,,,,"Armor, Invisibility","• Costs 1 bar of Super Meter
• Has Armor
• Turns Smoke invisible for a duration"
Smoke,Special Moves,Special Moves,,Vicious Vapors,BF3,70.00,12.500,,Mid,10,30,36,28,22,-16,-16,Projectile Immunity,• Has Projectile Immunity
Smoke,Special Moves,Special Moves,BF3,Vicious Vapors Cancel,B+EX,,,,,1,,11,,,,,,
Smoke,Special Moves,Special Moves,BF3,Enhanced Vicious Vapors,BF3+EX,90.00,15.000,,Mid,10,30,36,28,22,-16,-16,"Projectile Immunity, Unbreakable","• Costs 1 bar of Super Meter
• Has Projectile Immunity
• Unbreakable in a Kombo"
Smoke,Special Moves,Special Moves,BF3,Enhanced Vicious Vapors Cancel,B+EX,,,,,1,,6,,,,,,
Smoke,Special Moves,Special Moves,,(Air) Vicious Vapors,BF3,40.00,15.000,,Mid,10,4,33,35,60,-15,-15,Projectile Immunity,• Has Projectile Immunity
Smoke,Special Moves,Special Moves,BF3,(Air) Vicious Vapors Cancel,B+EX,,,,,1,,26,,,,,,
Smoke,Special Moves,Special Moves,BF3,(Air) Enhanced Vicious Vapors,BF3+EX,40.00,15.000,,Mid,10,4,33,35,23,-15,-15,Projectile Immunity,"• Costs 1 bar of Super Meter
• Has Projectile Immunity
• Unbreakable in a Kombo"
Smoke,Special Moves,Special Moves,BF3,(Air) Enhanced Vicious Vapors Cancel,B+EX,,,,,1,,26,,,,,,
Smoke,Special Moves,Special Moves,,Smoke-Port,DB4,77.00,12.500,,Low,37,7,27,9,17,-30,-30,,
Smoke,Special Moves,Special Moves,DB4,Enhanced Smoke-Port,DB4+EX,77.00,12.500,,Low,37,7,27,9,6,-30,-30,,"• Costs 1 bar of Super Meter
• Cancelable on Hit into air attacks"
Smoke,Special Moves,Special Moves,DB4,Smoke-Port Cancel,Hold F,,,,,1,,28,,,,,,
Smoke,Special Moves,Special Moves,DB4,Enhanced Smoke-Port Cancel,Hold F,,,,,1,,28,,,,,Invisibility,• Turns Smoke invisible for a duration
Smoke,Special Moves,Special Moves,,(Air) Smoke-Port,DB4,77.00,12.500,,Low,35,7,27,9,17,-30,-30,,
Smoke,Special Moves,Special Moves,DB4,(Air) Enhanced Smoke-Port,DB4+EX,77.00,12.500,,Low,35,7,27,9,6,-30,-30,,• Costs 1 bar of Super Meter
Smoke,Special Moves,Special Moves,DB4,(Air) Smoke-Port Cancel,Hold F,,,,,1,,37,,,,,,
Smoke,Special Moves,Special Moves,DB4,(Air) Enhanced Smoke-Port Cancel,Hold F,,,,,1,,24,,,,,,
Smoke,Special Moves,Fatal Blow,,Mistborn Killer,SS+EX,350.00,22.500,,Overhead,31,4,69,,15,-31,-41,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Smoke,Finishers,Fatalities,,(Anywhere) Hazed And Infused,"BFD,1",,,,,,,,,,,,,
Smoke,Finishers,Fatalities,"BFD,1",Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Smoke,Finishers,Animality,,(Mid) Killer Kong,DFD EX,,,,,,,,,,,,,
Smoke,Finishers,Animality,DFD EX,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Smoke,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Sub-Zero,Basic Attacks,Normal Attacks,,Clammy Palm,1,20.00,3.000,,High,7,3,19,18,16,0,0,,
Sub-Zero,Basic Attacks,Normal Attacks,1,Lin Kuei Storm,"1,2",30.00,4.500,,Mid,17,2,27,29,11,-7,-7,,
Sub-Zero,Basic Attacks,Normal Attacks,1,Arctic Hammer,"1,2,2",70.00,10.500,,Overhead,21,3,25,,27,-6,-6,,
Sub-Zero,Basic Attacks,Normal Attacks,,Advancing Frost,F+1,30.00,4.500,,Mid,15,3,23,26,18,-4,-4,,
Sub-Zero,Basic Attacks,Normal Attacks,F+1,Frozen Over,"F+1,2",50.00,7.500,,Mid,15,2,27,25,9,-7,-7,,
Sub-Zero,Basic Attacks,Normal Attacks,F+1,Freezing Point,"F+1,2,3",50.00,7.500,,Low,20,5,29,,22,-7,-7,,
Sub-Zero,Basic Attacks,Normal Attacks,,Cold Front,D+1,20.00,3.000,,Mid,7,2,24,20,11,-9,-9,,
Sub-Zero,Basic Attacks,Normal Attacks,,Quick Chill,2,30.00,4.500,,High,10,4,18,21,16,0,0,,
Sub-Zero,Basic Attacks,Normal Attacks,2,Blistering Blizzard,"2,1",50.00,7.500,,Mid,20,4,23,30,13,-5,-5,,
Sub-Zero,Basic Attacks,Normal Attacks,2,Whiteout,"2,1,2",70.00,10.500,,Overhead,22,2,37,,29,-7,-7,,
Sub-Zero,Basic Attacks,Normal Attacks,,Spinal Tap,B+2,97.50,15.000,,Overhead,24,24,36,33,57,-23,-23,,• Cancelable on Hit into Jump
Sub-Zero,Basic Attacks,Normal Attacks,,Brain Freeze,D+2,140.00,21.000,,High,11,3,42,,26,-3,-13,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
Sub-Zero,Basic Attacks,Normal Attacks,,Heavy Toe,3,50.00,7.500,,High,10,2,31,20,10,-1,-1,,
Sub-Zero,Basic Attacks,Normal Attacks,3,Slip Slide,"3,4",70.00,10.500,,Low,18,8,21,,27,-7,-7,,
Sub-Zero,Basic Attacks,Normal Attacks,,Shin Shatter,B+3,50.00,7.500,,Low,13,2,27,26,8,-7,-7,,
Sub-Zero,Basic Attacks,Normal Attacks,B+3,Permafrost,"B+3,4",70.00,10.500,,Low,16,8,19,,29,-5,-5,,
Sub-Zero,Basic Attacks,Normal Attacks,,Low Step,D+3,20.00,3.000,,Low,10,2,24,24,12,-9,-9,,
Sub-Zero,Basic Attacks,Normal Attacks,,Harmful Heel,4,70.00,10.500,,High,12,3,26,25,14,3,3,,
Sub-Zero,Basic Attacks,Normal Attacks,4,Hail Damage,"4,4",50.00,7.500,,Low,18,2,21,,23,-1,-1,,
Sub-Zero,Basic Attacks,Normal Attacks,,Chilled Sweep,B+4,70.00,10.500,,Low,13,2,37,,7,-7,-7,,
